route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,9914:3-7-127,STAN-S1-0_33553779,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553780,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553781,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553782,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553783,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553784,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553785,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553786,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509893,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553787,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553788,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553789,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553790,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553791,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553792,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553793,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553794,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553795,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553796,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509894,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553797,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553798,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553799,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553800,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553801,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553802,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553803,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553804,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553805,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553806,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509895,"Essey Mouzimpré",,0,114,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553807,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553808,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553809,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553810,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553811,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553812,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553813,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553814,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553815,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553816,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509896,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553817,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553818,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553819,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553820,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553821,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553822,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553823,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553824,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553825,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553826,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509897,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553827,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553828,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553829,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553830,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553831,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553832,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553833,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553834,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553835,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553836,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509898,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553837,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553838,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553839,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553840,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553841,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553842,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553843,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553844,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553845,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553846,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509899,"Essey Mouzimpré",,0,115,9914$STAN-61$1,,
1,9914:3-7-127,STAN-S1-0_33553847,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553848,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553849,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553850,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553851,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553852,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553853,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553854,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553862,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:3-7-127,STAN-S1-0_33553863,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509900,"Essey Mouzimpré",,0,104,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553503,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553504,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553505,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553506,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553507,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553508,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553509,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553510,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553511,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553512,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:1-7-127,STAN-S1-0_13553635,"Essey Mouzimpré",,0,120,9914$STAN-61$1,,
1,9914:8-7-32,STAN-S1-3_63509901,"Essey Mouzimpré",,0,111,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553513,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553514,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553515,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553516,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553517,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553518,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553519,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553520,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553521,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553522,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509902,"Essey Mouzimpré",,0,105,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553523,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553524,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553525,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553526,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553527,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553529,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553530,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553533,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553535,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553537,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509903,"Essey Mouzimpré",,0,116,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553540,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553541,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553543,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553546,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553547,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553548,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553550,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553551,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553553,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553701,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509904,"Essey Mouzimpré",,0,106,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553702,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553703,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553704,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553705,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553706,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553707,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553708,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553709,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553710,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553711,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509905,"Essey Mouzimpré",,0,107,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553712,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553713,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553714,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553715,"BraboisHopitaux",,1,117,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553716,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553717,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553718,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553719,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553720,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553721,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509906,"Essey Mouzimpré",,0,112,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553722,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553723,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553724,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553725,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553726,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553727,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553728,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553729,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553730,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553731,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509907,"Essey Mouzimpré",,0,113,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553732,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553733,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553734,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553735,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553736,"BraboisHopitaux",,1,117,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553737,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553738,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553739,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553740,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553741,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509908,"Essey Mouzimpré",,0,108,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553742,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553743,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553744,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553745,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553746,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553747,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553748,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553749,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553750,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553751,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509909,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553752,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553753,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553754,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553755,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553756,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553757,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553758,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553759,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553760,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553761,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509910,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553762,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553763,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553764,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553765,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553766,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553767,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553768,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553769,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553770,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553771,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:1-7-127,STAN-S1-0_13553636,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
1,9914:8-7-32,STAN-S1-3_63509911,"Essey Mouzimpré",,0,114,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553772,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553773,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553774,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553775,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553776,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553777,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553778,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553779,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553780,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553781,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509912,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553782,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553783,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553784,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553785,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553786,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553787,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553788,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553789,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553790,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553791,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509913,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553792,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553793,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553794,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553795,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553796,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553797,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553798,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553799,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553800,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553801,"BraboisHopitaux",,1,108,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509914,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553802,"BraboisHopitaux",,1,120,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553803,"BraboisHopitaux",,1,101,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553804,"BraboisHopitaux",,1,109,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553805,"BraboisHopitaux",,1,110,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553806,"BraboisHopitaux",,1,121,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553807,"BraboisHopitaux",,1,102,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553808,"BraboisHopitaux",,1,111,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553809,"BraboisHopitaux",,1,112,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553810,"BraboisHopitaux",,1,103,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553811,"BraboisHopitaux",,1,113,9914$STAN-62$51,,
1,9914:8-7-32,STAN-S1-3_63509915,"Essey Mouzimpré",,0,115,9914$STAN-61$1,,
1,9914:4-7-127,STAN-S1-0_43553812,"BraboisHopitaux",,1,114,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553813,"BraboisHopitaux",,1,104,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553814,"BraboisHopitaux",,1,115,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553815,"BraboisHopitaux",,1,116,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553816,"BraboisHopitaux",,1,105,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553817,"BraboisHopitaux",,1,106,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553818,"BraboisHopitaux",,1,118,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553819,"BraboisHopitaux",,1,107,9914$STAN-62$51,,
1,9914:4-7-127,STAN-S1-0_43553820,"BraboisHopitaux",,1,119,9914$STAN-62$51,,
